sedaadmin,enrollment_dist,perc_black,log_median_income,poverty_rate,unemployment_rate,urban,town,suburb,rural
1810360,3129.4,0.00447600008,10.851292,0.12398267980000002,0.06294115559999999,0.0,1.0,0.0,0.0
1810380,787.4,0.00025673941999999997,10.8128948,0.11053005899999999,0.056305651600000006,0.0,0.0,0.0,1.0
1810410,1231.4,0.002265207174,10.9172118,0.0681715524,0.020600828600000003,0.0,0.0,0.0,1.0
1810440,4520.0,0.019505024599999997,11.0621912,0.0675514224,0.0424167728,0.0,0.0,0.0,1.0
1810450,1680.2,0.00332994136,10.9836984,0.0799145862,0.046657379799999996,0.0,0.0,0.0,1.0
1810470,878.6,0.01041997654,10.7137382,0.180594288,0.061288918000000005,0.0,0.0,0.0,1.0
1810500,1134.0,0.00106864436,10.8623544,0.0979867348,0.053895306399999995,0.0,0.0,0.0,1.0
1810530,1166.6,0.00360345122,10.804804,0.114862202,0.0783324222,0.0,0.0,0.0,1.0
1810560,1252.6,0.00911371596,10.744838,0.135309874,0.0722093926,0.0,0.0,0.0,1.0
1810590,1732.0,0.00139020466,10.653003000000002,0.139399536,0.051684306,0.0,0.0,0.0,1.0
1810620,1072.0,0.001140116,10.674192,0.12613267,0.0715815632,0.0,0.0,0.0,1.0
1810640,1313.4,0.00259650962,10.9699434,0.1003456986,0.024969360399999998,0.0,0.0,0.0,1.0
1810650,21315.4,0.0727786422,11.399693000000001,0.0397139312,0.0350394582,0.0,0.0,1.0,0.0
1810680,1363.4,0.0064588575600000005,10.7697052,0.090362218,0.0584201926,0.0,0.0,0.0,1.0
1810710,3558.8,0.0047626338800000004,11.136758,0.059180192599999994,0.025796592,0.0,0.0,0.0,1.0
1810740,512.8,0.0019103135399999999,10.672970000000001,0.161489522,0.0552551412,0.0,0.0,0.0,1.0
1810770,852.2,0.0030627242,10.9141396,0.0885950898,0.0344282132,0.0,0.0,0.0,1.0
1810800,1381.4,0.00941600864,10.8306398,0.1178961038,0.0672169208,0.0,0.0,0.0,1.0
1810830,613.6,0.00360286336,10.944866999999999,0.078069848,0.0715075754,0.0,0.0,0.0,1.0
1810860,1773.2,0.0038349193000000005,10.6413738,0.16400336,0.058783862,0.0,0.0,0.0,1.0
1810870,1759.6,0.002036188286,10.765178800000001,0.149931814,0.0325996928,0.0,0.0,0.0,1.0
1810900,1019.4,0.00612736304,10.6816382,0.14045612000000002,0.07586748759999999,0.0,0.0,0.0,1.0
1810920,1781.2,0.261811486,10.547869799999999,0.19289269,0.0680857778,0.0,0.0,1.0,0.0
1810950,2585.4,0.005646668,10.7218144,0.151750316,0.06811699639999999,0.0,0.0,0.0,1.0
1810980,862.6,0.029440625399999996,10.5832182,0.154039978,0.052680565,0.0,0.0,0.0,1.0
1811100,2817.0,0.00545950188,10.7776794,0.110270006,0.056246788000000006,0.0,0.0,0.0,1.0
1811190,3809.8,0.0022574264400000003,11.131693,0.057733717,0.0468408808,0.0,0.0,0.0,1.0
1811220,1530.8,0.0052409666600000005,10.6642014,0.193344662,0.0721012018,0.0,0.0,0.0,1.0
1811250,1269.6,0.0682906248,10.8847848,0.10806239040000001,0.059184353999999995,0.0,0.0,0.0,1.0
1811260,1450.8,0.00429195578,10.7184176,0.143686274,0.0407059194,0.0,0.0,0.0,1.0
1811340,12944.6,0.0498623296,10.9354014,0.16612431,0.048481342,0.0,0.0,0.0,1.0
1811370,1860.4,0.0032259243800000005,10.8292088,0.121991114,0.0584579446,0.0,0.0,0.0,1.0
1811400,1639.6,0.0055704469399999994,10.8138266,0.0983708366,0.0415099238,0.0,1.0,0.0,0.0
1811430,729.6,0.00793245602,10.8711724,0.09183858019999999,0.0498023994,0.0,0.0,0.0,1.0
1811460,3322.4,0.009871772,11.0876614,0.0669597494,0.067425621,0.0,1.0,0.0,0.0
1811490,906.6,0.00242259772,10.7881626,0.10006512540000001,0.042431783,0.0,0.0,0.0,1.0
1811580,2405.4,0.004330700660000001,10.7827512,0.0936526062,0.0473807938,0.0,1.0,0.0,0.0
1811610,1385.0,0.0029072041,10.669014,0.0983978586,0.0462135064,0.0,0.0,0.0,1.0
1811700,1470.8,0.0209490982,11.241134599999999,0.0471061002,0.058241567800000005,0.0,0.0,0.0,1.0
1811730,1027.6,0.0430633743,10.632808,0.130658834,0.06687134759999999,0.0,0.0,0.0,1.0
1811910,1149.8,0.007699407060000001,10.7931996,0.11659381399999999,0.057852304,0.0,0.0,0.0,1.0
1811970,6242.6,0.0369012684,10.9432002,0.11519082039999999,0.0549135578,0.0,0.0,1.0,0.0
1812060,486.4,0.00731635172,10.681744,0.13313793599999998,0.0550450028,0.0,0.0,0.0,1.0
1812090,14892.6,0.052199377000000005,10.5891108,0.196334428,0.0806118176,1.0,0.0,0.0,0.0
1812120,2701.6,0.0194555026,10.5707206,0.187304798,0.0630257404,0.0,1.0,0.0,0.0
1812150,1501.0,0.00767406606,10.582203400000001,0.155848674,0.07373231799999999,0.0,1.0,0.0,0.0
1812180,2151.2,0.00921145092,10.84191,0.10352124160000001,0.044949466,0.0,0.0,0.0,1.0
1812240,3004.4,0.012558530779999999,10.890806399999999,0.069455208,0.0342614506,0.0,0.0,0.0,1.0
1812360,12242.0,0.513857836,10.702032599999999,0.16709132799999998,0.08774574939999999,1.0,0.0,0.0,0.0
1812390,10219.48,0.013415260000000002,11.037267400000001,0.08409245600000001,0.0407101518,0.0,0.0,1.0,0.0
1812420,7054.2,0.019923217599999998,10.8980126,0.11241630200000001,0.049016140400000005,0.0,1.0,0.0,0.0
1812450,2573.8,0.0301830926,10.694058000000002,0.150349068,0.0659260564,0.0,1.0,0.0,0.0
1812720,11321.2,0.40170724399999996,10.82996,0.139600292,0.05407941200000001,1.0,0.0,0.0,0.0
1812810,16064.6,0.326649238,10.5883394,0.199198406,0.0772246748,1.0,0.0,0.0,0.0
1812870,2330.8,0.060801474,10.3385552,0.395427038,0.0360251046,1.0,0.0,0.0,0.0
1812880,3137.8,0.009113001079999999,10.901155,0.0994950606,0.044713067,0.0,0.0,0.0,1.0
1812900,2394.6,0.0029162779,10.7857254,0.096439864,0.06891348900000001,0.0,0.0,0.0,1.0
1812930,815.0,0.00146316582,10.7100148,0.1355163706,0.062309091999999996,0.0,0.0,0.0,1.0
1812990,1713.0,0.0017518652400000001,11.0911248,0.0957780952,0.051840132000000004,0.0,0.0,0.0,1.0
1813050,1008.4,0.001375586774,10.513999799999999,0.150502248,0.0745312612,0.0,1.0,0.0,0.0
1813080,7553.2,0.033491933200000004,11.2978476,0.059909742,0.0303648044,0.0,0.0,1.0,0.0
1813110,2268.0,0.00643811826,10.9515616,0.0805532776,0.0255164326,0.0,0.0,0.0,1.0
1813200,1180.0,0.0272211152,10.8293904,0.163844814,0.0437590818,0.0,0.0,1.0,0.0
1813230,1448.4,0.0122508356,10.8529284,0.126562754,0.0660422682,0.0,0.0,0.0,1.0
1900006,1173.4,0.0052550411400000005,10.759051600000001,0.144448246,0.0537735314,0.0,0.0,0.0,1.0
1900009,704.4,0.00767203346,10.9433714,0.0899947686,0.0640054524,0.0,0.0,0.0,1.0
1900015,811.2,0.00765563292,10.7795958,0.134070666,0.0350495832,0.0,1.0,0.0,0.0
1900021,1044.4,0.0053186249,10.8490778,0.0957283476,0.0394470044,0.0,1.0,0.0,0.0
1900022,1141.6,0.00724254382,10.9890486,0.08996894720000001,0.0331054076,0.0,0.0,0.0,1.0
1900023,653.2,0.005481679,10.8148972,0.10368016499999999,0.039827571,0.0,0.0,0.0,1.0
1900024,956.6,0.00585681432,10.722403,0.15137266200000002,0.0380643222,0.0,0.0,0.0,1.0
1900025,734.2,0.00409974162,10.8490836,0.0892050546,0.042679637000000006,0.0,0.0,0.0,1.0
1900026,620.2,0.01618119568,10.9202566,0.095392935,0.0505438498,0.0,0.0,0.0,1.0
1900027,654.6,0.00183779648,11.0096418,0.0735177584,0.0380667054,0.0,0.0,0.0,1.0
1900028,590.0,0.00982128798,10.7604592,0.10879466680000001,0.0546900228,0.0,0.0,0.0,1.0
1900031,107.6,0.00186915882,10.884275200000001,0.11238709760000001,0.0497759532,0.0,0.0,0.0,1.0
1900032,255.2,0.00694239824,10.8092138,0.1047428886,0.04459971,0.0,0.0,0.0,1.0
1900040,858.4,0.007323676780000001,10.951227800000002,0.07520868659999999,0.0345759348,0.0,0.0,0.0,1.0
1900060,537.2,0.01667475146,10.968204199999999,0.0722466722,0.0403461242,0.0,0.0,0.0,1.0
1903060,630.0,0.00098309798,10.84937,0.0867166744,0.0467802582,0.0,0.0,0.0,1.0
1903090,278.4,0.0029367103799999997,10.765839,0.127085074,0.0601410604,0.0,0.0,0.0,1.0
1903150,1800.0,0.00233788416,11.0752948,0.0780752554,0.0302741492,0.0,1.0,0.0,0.0
1903220,554.6,0.00352713632,10.8823264,0.0944812718,0.0436711044,0.0,0.0,0.0,1.0
1903270,1214.2,0.0220139294,10.727101000000001,0.12341897400000001,0.057473191599999994,0.0,1.0,0.0,0.0
1903300,659.6,0.01241566226,11.1436226,0.083697246,0.041872593,0.0,0.0,0.0,1.0
1903360,1463.6,0.01269473262,10.8716,0.08822628260000001,0.0214511664,0.0,1.0,0.0,0.0
1903390,1130.4,0.00850823824,10.7700586,0.086321638,0.039637650999999996,0.0,1.0,0.0,0.0
1903450,655.8,0.00326687722,10.8217014,0.1046797902,0.0393166876,0.0,0.0,0.0,1.0
